product_id,store_id,missing_start_date,missing_end_date
product_3,store_1256,2024-06-01,2024-07-06
product_3,store_1256,2024-07-21,2024-08-09
product_3,store_1256,2024-08-17,2024-09-07
product_3,store_1256,2024-09-09,2024-09-19
product_3,store_1256,2024-09-21,2024-10-04
product_3,store_1256,2024-11-28,2024-12-13
product_3,store_1257,2024-06-04,2024-06-15
product_3,store_1257,2024-06-17,2024-07-01
product_3,store_1257,2024-07-18,2024-07-28
product_3,store_1257,2024-07-30,2024-08-10
product_3,store_1257,2024-08-12,2024-08-30
product_3,store_1257,2024-09-07,2024-09-22
product_3,store_1257,2024-10-01,2024-10-11
product_3,store_1257,2024-10-13,2024-11-13
product_3,store_1257,2024-11-15,2024-12-31
product_3,store_1258,2024-06-11,2024-07-04
product_3,store_1258,2024-09-04,2024-09-16
product_3,store_1258,2024-09-27,2024-10-25
product_3,store_1258,2024-11-03,2024-11-14
product_3,store_1258,2024-12-02,2024-12-31
product_3,store_1259,2024-06-07,2024-07-18
product_3,store_1259,2024-08-06,2024-09-22
product_3,store_1259,2024-09-24,2024-12-31
product_3,store_126,2024-06-01,2024-12-31
product_3,store_1260,2024-06-01,2024-07-13
product_3,store_1260,2024-07-20,2024-08-08
product_3,store_1260,2024-08-10,2024-09-26
product_3,store_1260,2024-10-02,2024-10-23
product_3,store_1260,2024-10-28,2024-12-31
product_3,store_1261,2024-06-09,2024-06-27
product_3,store_1261,2024-07-20,2024-08-07
product_3,store_1261,2024-09-09,2024-10-06
product_3,store_1261,2024-10-08,2024-12-31
product_3,store_1262,2024-06-05,2024-06-19
product_3,store_1262,2024-07-01,2024-08-20
product_3,store_1262,2024-08-22,2024-09-06
product_3,store_1262,2024-09-23,2024-10-03
product_3,store_1262,2024-10-13,2024-11-02
product_3,store_1262,2024-11-11,2024-12-31
product_3,store_1263,2024-06-09,2024-06-26
product_3,store_1263,2024-07-07,2024-07-25
product_3,store_1263,2024-08-03,2024-08-18
product_3,store_1263,2024-08-30,2024-09-09
product_3,store_1263,2024-09-11,2024-10-01
product_3,store_1263,2024-10-03,2024-11-22
product_3,store_1263,2024-11-24,2024-12-13
product_3,store_1263,2024-12-15,2024-12-25
product_3,store_1264,2024-06-01,2024-06-23
product_3,store_1264,2024-06-25,2024-09-26
product_3,store_1264,2024-10-29,2024-11-11
product_3,store_1264,2024-11-13,2024-11-24
product_3,store_1264,2024-11-26,2024-12-31
product_3,store_1265,2024-06-06,2024-06-19
product_3,store_1265,2024-06-28,2024-07-18
product_3,store_1265,2024-07-31,2024-08-23
product_3,store_1265,2024-08-25,2024-09-21
product_3,store_1265,2024-10-11,2024-11-18
product_3,store_1265,2024-11-20,2024-12-04
product_3,store_1265,2024-12-17,2024-12-31
product_3,store_1266,2024-06-09,2024-06-20
product_3,store_1266,2024-07-02,2024-07-13
product_3,store_1266,2024-08-03,2024-08-17
product_3,store_1266,2024-09-02,2024-09-12
product_3,store_1266,2024-09-22,2024-10-04
product_3,store_1266,2024-12-02,2024-12-16
product_3,store_1267,2024-06-11,2024-07-29
product_3,store_1267,2024-08-06,2024-08-20
product_3,store_1267,2024-08-22,2024-09-15
product_3,store_1267,2024-09-28,2024-10-16
product_3,store_1267,2024-11-15,2024-11-25
product_3,store_1267,2024-11-27,2024-12-17
product_3,store_1267,2024-12-19,2024-12-31
product_3,store_1268,2024-06-26,2024-07-18
product_3,store_1268,2024-08-08,2024-08-22
product_3,store_1268,2024-08-26,2024-09-24
product_3,store_1268,2024-09-26,2024-10-07
product_3,store_1268,2024-10-09,2024-10-29
product_3,store_1268,2024-10-31,2024-11-20
product_3,store_1268,2024-11-22,2024-12-06
product_3,store_1268,2024-12-08,2024-12-21
product_3,store_1269,2024-06-17,2024-07-06
product_3,store_1269,2024-07-08,2024-08-12
product_3,store_1269,2024-09-03,2024-10-02
product_3,store_1269,2024-10-04,2024-11-16
product_3,store_1269,2024-11-25,2024-12-05
product_3,store_1269,2024-12-07,2024-12-31
product_3,store_127,2024-06-06,2024-07-09
product_3,store_127,2024-10-09,2024-10-29
product_3,store_127,2024-11-23,2024-12-04
product_3,store_127,2024-12-16,2024-12-31
product_3,store_1270,2024-06-01,2024-06-21
product_3,store_1270,2024-06-23,2024-07-04
product_3,store_1270,2024-07-19,2024-08-08
product_3,store_1270,2024-08-19,2024-09-12
product_3,store_1270,2024-09-14,2024-11-25
product_3,store_1270,2024-11-27,2024-12-10
product_3,store_1271,2024-06-03,2024-06-15
product_3,store_1271,2024-06-24,2024-07-04
product_3,store_1271,2024-07-18,2024-08-06
product_3,store_1271,2024-10-15,2024-10-26
product_3,store_1271,2024-10-28,2024-12-20
product_3,store_1272,2024-06-06,2024-06-18
product_3,store_1272,2024-08-10,2024-08-20
product_3,store_1272,2024-09-17,2024-10-14
product_3,store_1272,2024-11-18,2024-11-28
product_3,store_1273,2024-06-05,2024-06-19
product_3,store_1273,2024-06-26,2024-07-06
product_3,store_1273,2024-07-08,2024-07-27
product_3,store_1273,2024-07-29,2024-08-16
product_3,store_1273,2024-08-29,2024-09-11
product_3,store_1273,2024-10-04,2024-10-30
product_3,store_1273,2024-11-01,2024-11-28
product_3,store_1273,2024-11-30,2024-12-18
product_3,store_1274,2024-06-16,2024-06-30
product_3,store_1274,2024-07-02,2024-07-19
product_3,store_1274,2024-08-02,2024-09-18
product_3,store_1274,2024-09-22,2024-10-31
product_3,store_1274,2024-11-02,2024-11-25
product_3,store_1274,2024-11-30,2024-12-17
product_3,store_1274,2024-12-19,2024-12-31
product_3,store_1275,2024-06-01,2024-06-19
product_3,store_1275,2024-06-21,2024-07-06
product_3,store_1275,2024-07-14,2024-08-11
product_3,store_1275,2024-08-13,2024-08-24
product_3,store_1275,2024-08-26,2024-09-16
product_3,store_1275,2024-09-18,2024-09-28
product_3,store_1275,2024-10-01,2024-11-05
product_3,store_1275,2024-11-07,2024-11-19
product_3,store_1275,2024-11-21,2024-12-09
product_3,store_1276,2024-06-01,2024-07-10
product_3,store_1276,2024-07-14,2024-08-22
product_3,store_1276,2024-08-27,2024-09-29
product_3,store_1276,2024-10-01,2024-11-05
product_3,store_1276,2024-12-04,2024-12-20
product_3,store_1277,2024-06-11,2024-06-25
product_3,store_1277,2024-06-27,2024-07-11
product_3,store_1277,2024-07-21,2024-08-17
product_3,store_1277,2024-09-03,2024-09-20
product_3,store_1277,2024-10-02,2024-10-17
product_3,store_1277,2024-10-25,2024-11-06
product_3,store_1277,2024-11-16,2024-12-22
product_3,store_1278,2024-06-11,2024-06-23
product_3,store_1278,2024-06-27,2024-07-17
product_3,store_1278,2024-07-22,2024-08-12
product_3,store_1278,2024-09-12,2024-09-27
product_3,store_1278,2024-10-19,2024-11-06
product_3,store_1278,2024-11-08,2024-11-21
product_3,store_1278,2024-11-23,2024-12-31
product_3,store_1279,2024-06-20,2024-07-10
product_3,store_1279,2024-08-18,2024-09-06
product_3,store_1279,2024-10-13,2024-10-25
product_3,store_1279,2024-11-07,2024-11-19
product_3,store_128,2024-08-07,2024-10-03
product_3,store_128,2024-10-05,2024-10-20
product_3,store_128,2024-10-24,2024-11-23
product_3,store_128,2024-11-25,2024-12-15
product_3,store_128,2024-12-17,2024-12-28
product_3,store_1280,2024-06-18,2024-06-29
product_3,store_1280,2024-08-01,2024-08-30
product_3,store_1280,2024-09-02,2024-09-24
product_3,store_1280,2024-09-26,2024-10-10
product_3,store_1280,2024-10-17,2024-11-02
product_3,store_1280,2024-11-26,2024-12-09
product_3,store_1280,2024-12-11,2024-12-23
product_3,store_1281,2024-07-12,2024-08-06
product_3,store_1281,2024-08-16,2024-08-27
product_3,store_1281,2024-09-09,2024-09-21
product_3,store_1281,2024-10-21,2024-11-05
product_3,store_1281,2024-11-07,2024-11-21
product_3,store_1281,2024-11-23,2024-12-14
product_3,store_1282,2024-07-17,2024-07-27
product_3,store_1282,2024-07-29,2024-08-10
product_3,store_1282,2024-12-19,2024-12-31
product_3,store_1283,2024-06-08,2024-06-25
product_3,store_1283,2024-07-18,2024-08-18
product_3,store_1283,2024-08-20,2024-08-31
product_3,store_1283,2024-09-08,2024-09-23
product_3,store_1283,2024-10-10,2024-10-28
product_3,store_1283,2024-12-08,2024-12-19
product_3,store_1284,2024-06-01,2024-06-16
product_3,store_1284,2024-06-18,2024-06-28
product_3,store_1284,2024-09-09,2024-09-20
product_3,store_1284,2024-09-22,2024-10-04
product_3,store_1284,2024-10-06,2024-11-17
product_3,store_1284,2024-12-11,2024-12-21
product_3,store_1285,2024-11-03,2024-12-07
product_3,store_1285,2024-12-21,2024-12-31
product_3,store_1286,2024-06-22,2024-07-06
product_3,store_1286,2024-07-08,2024-12-31
product_3,store_1287,2024-06-01,2024-06-13
product_3,store_1287,2024-07-20,2024-08-05
product_3,store_1287,2024-09-01,2024-10-10
product_3,store_1287,2024-10-23,2024-11-04
product_3,store_1287,2024-11-20,2024-12-04
product_3,store_1288,2024-06-20,2024-07-14
product_3,store_1288,2024-08-15,2024-09-19
product_3,store_1288,2024-10-02,2024-10-17
product_3,store_1288,2024-11-11,2024-12-10
product_3,store_1288,2024-12-19,2024-12-31
product_3,store_1289,2024-08-01,2024-09-02
product_3,store_1289,2024-09-04,2024-09-18
product_3,store_1289,2024-10-13,2024-10-31
product_3,store_1289,2024-11-02,2024-11-14
product_3,store_1289,2024-11-21,2024-12-13
product_3,store_1289,2024-12-20,2024-12-31
product_3,store_129,2024-06-01,2024-06-20
product_3,store_129,2024-06-29,2024-07-15
product_3,store_129,2024-07-29,2024-08-12
product_3,store_129,2024-10-14,2024-11-16
product_3,store_129,2024-11-18,2024-12-31
product_3,store_1290,2024-06-12,2024-07-11
product_3,store_1290,2024-07-13,2024-08-14
product_3,store_1290,2024-08-16,2024-09-11
product_3,store_1290,2024-09-23,2024-10-04
product_3,store_1290,2024-10-06,2024-11-08
product_3,store_1290,2024-11-10,2024-12-19
product_3,store_1291,2024-06-04,2024-06-16
product_3,store_1291,2024-07-23,2024-08-24
product_3,store_1291,2024-10-12,2024-10-25
product_3,store_1291,2024-11-17,2024-12-07
product_3,store_1292,2024-06-06,2024-07-09
product_3,store_1292,2024-07-16,2024-07-29
product_3,store_1292,2024-07-31,2024-08-22
product_3,store_1292,2024-08-27,2024-09-17
product_3,store_1292,2024-09-19,2024-10-05
product_3,store_1292,2024-10-14,2024-11-01
product_3,store_1292,2024-11-09,2024-11-30
product_3,store_1292,2024-12-02,2024-12-31
product_3,store_1293,2024-06-01,2024-06-15
product_3,store_1293,2024-06-17,2024-07-10
product_3,store_1293,2024-07-17,2024-08-01
product_3,store_1293,2024-08-03,2024-08-29
product_3,store_1293,2024-08-31,2024-11-01
product_3,store_1293,2024-11-04,2024-11-30
product_3,store_1293,2024-12-02,2024-12-13
product_3,store_1293,2024-12-15,2024-12-31
product_3,store_1294,2024-06-01,2024-12-31
product_3,store_1295,2024-06-11,2024-06-22
product_3,store_1295,2024-06-24,2024-07-05
product_3,store_1295,2024-07-09,2024-08-04
product_3,store_1295,2024-08-06,2024-10-08
product_3,store_1295,2024-10-18,2024-11-02
product_3,store_1295,2024-11-04,2024-12-12
product_3,store_1295,2024-12-14,2024-12-31
product_3,store_1296,2024-06-16,2024-07-05
product_3,store_1296,2024-09-14,2024-09-25
product_3,store_1296,2024-10-26,2024-11-09
product_3,store_1297,2024-06-01,2024-06-11
product_3,store_1297,2024-06-13,2024-07-14
product_3,store_1297,2024-07-16,2024-08-11
product_3,store_1297,2024-08-13,2024-08-27
product_3,store_1297,2024-08-29,2024-11-02
product_3,store_1297,2024-11-04,2024-12-31
product_3,store_1298,2024-06-01,2024-06-19
product_3,store_1298,2024-07-26,2024-08-07
product_3,store_1298,2024-08-09,2024-08-30
product_3,store_1298,2024-09-15,2024-09-28
product_3,store_1298,2024-10-09,2024-11-02
product_3,store_1298,2024-11-04,2024-11-16
product_3,store_1298,2024-11-18,2024-12-07
product_3,store_1298,2024-12-12,2024-12-31
product_3,store_1299,2024-06-01,2024-07-06
product_3,store_1299,2024-07-17,2024-08-08
product_3,store_1299,2024-08-12,2024-08-24
product_3,store_1299,2024-09-02,2024-09-25
product_3,store_1299,2024-09-27,2024-11-24
product_3,store_1299,2024-11-26,2024-12-14
product_3,store_13,2024-06-19,2024-07-07
product_3,store_13,2024-08-05,2024-08-29
product_3,store_13,2024-09-02,2024-09-12
product_3,store_13,2024-09-23,2024-11-02
product_3,store_13,2024-11-04,2024-12-26
product_3,store_130,2024-07-24,2024-09-14
product_3,store_130,2024-09-18,2024-09-28
product_3,store_130,2024-10-09,2024-10-20
product_3,store_130,2024-10-22,2024-11-07
product_3,store_130,2024-11-09,2024-12-02
product_3,store_130,2024-12-04,2024-12-26
product_3,store_1300,2024-06-01,2024-12-31
product_3,store_1301,2024-06-01,2024-07-17
product_3,store_1301,2024-07-21,2024-08-28
product_3,store_1301,2024-08-30,2024-09-27
product_3,store_1301,2024-10-08,2024-12-23
product_3,store_1302,2024-06-10,2024-07-21
product_3,store_1302,2024-08-15,2024-09-11
product_3,store_1302,2024-09-13,2024-10-15
product_3,store_1302,2024-10-17,2024-11-08
product_3,store_1302,2024-11-10,2024-12-31
product_3,store_1303,2024-06-11,2024-07-30
product_3,store_1303,2024-08-01,2024-08-15
product_3,store_1303,2024-08-17,2024-11-01
product_3,store_1303,2024-12-04,2024-12-19
product_3,store_1304,2024-06-01,2024-08-20
product_3,store_1304,2024-08-23,2024-11-10
product_3,store_1304,2024-11-12,2024-12-25
product_3,store_1305,2024-06-20,2024-07-23
product_3,store_1305,2024-07-25,2024-08-07
product_3,store_1305,2024-08-28,2024-09-14
product_3,store_1305,2024-09-30,2024-10-19
product_3,store_1305,2024-11-10,2024-11-24
product_3,store_1305,2024-11-26,2024-12-09
product_3,store_1305,2024-12-14,2024-12-31
product_3,store_1306,2024-06-14,2024-06-28
product_3,store_1306,2024-07-21,2024-08-24
product_3,store_1306,2024-08-26,2024-09-18
product_3,store_1306,2024-09-20,2024-10-07
product_3,store_1306,2024-10-09,2024-12-31
product_3,store_1307,2024-06-09,2024-06-26
product_3,store_1307,2024-07-16,2024-08-03
product_3,store_1307,2024-08-07,2024-08-24
product_3,store_1307,2024-08-29,2024-09-15
product_3,store_1307,2024-10-02,2024-10-12
product_3,store_1307,2024-10-15,2024-10-25
product_3,store_1307,2024-10-27,2024-11-09
product_3,store_1307,2024-12-19,2024-12-31
product_3,store_1308,2024-06-11,2024-06-26
product_3,store_1308,2024-07-28,2024-08-14
product_3,store_1308,2024-08-16,2024-08-26
product_3,store_1308,2024-09-03,2024-09-22
product_3,store_1308,2024-09-29,2024-10-12
product_3,store_1308,2024-10-25,2024-11-10
product_3,store_1309,2024-06-15,2024-07-06
product_3,store_1309,2024-09-08,2024-09-27
product_3,store_1309,2024-09-29,2024-10-16
product_3,store_1309,2024-10-18,2024-11-04
product_3,store_1309,2024-11-14,2024-11-25
product_3,store_1309,2024-11-27,2024-12-08
product_3,store_131,2024-06-01,2024-12-31
product_3,store_1310,2024-06-18,2024-07-15
product_3,store_1310,2024-07-21,2024-09-21
product_3,store_1310,2024-09-23,2024-10-12
product_3,store_1310,2024-10-21,2024-11-03
product_3,store_1310,2024-11-27,2024-12-31
product_3,store_1311,2024-06-28,2024-07-17
product_3,store_1311,2024-07-25,2024-08-14
product_3,store_1311,2024-08-16,2024-08-27
product_3,store_1311,2024-09-01,2024-10-06
product_3,store_1311,2024-10-09,2024-10-19
product_3,store_1311,2024-10-24,2024-12-31
product_3,store_1312,2024-06-02,2024-06-25
product_3,store_1312,2024-06-28,2024-07-16
product_3,store_1312,2024-07-18,2024-08-11
product_3,store_1312,2024-09-03,2024-10-02
product_3,store_1312,2024-10-04,2024-10-25
product_3,store_1312,2024-11-04,2024-11-23
product_3,store_1312,2024-11-25,2024-12-12
product_3,store_1312,2024-12-14,2024-12-31
product_3,store_1313,2024-06-06,2024-06-22
product_3,store_1313,2024-07-03,2024-07-26
product_3,store_1313,2024-08-11,2024-08-22
product_3,store_1314,2024-06-04,2024-06-23
product_3,store_1314,2024-06-25,2024-07-17
product_3,store_1314,2024-07-19,2024-08-10
product_3,store_1314,2024-08-12,2024-08-27
product_3,store_1314,2024-09-12,2024-09-28
product_3,store_1314,2024-09-30,2024-11-02
product_3,store_1314,2024-11-14,2024-12-04
product_3,store_1314,2024-12-06,2024-12-31
product_3,store_1315,2024-06-13,2024-06-26
product_3,store_1315,2024-07-01,2024-07-16
product_3,store_1315,2024-07-18,2024-08-17
product_3,store_1315,2024-09-02,2024-09-14
product_3,store_1315,2024-09-16,2024-10-04
product_3,store_1315,2024-10-06,2024-11-06
product_3,store_1315,2024-11-09,2024-12-03
product_3,store_1315,2024-12-16,2024-12-26
product_3,store_1316,2024-06-08,2024-06-18
product_3,store_1316,2024-07-12,2024-08-06
product_3,store_1316,2024-08-20,2024-08-31
product_3,store_1316,2024-09-08,2024-12-31
product_3,store_1317,2024-06-10,2024-06-22
product_3,store_1317,2024-06-24,2024-07-13
product_3,store_1317,2024-07-15,2024-08-03
product_3,store_1317,2024-08-05,2024-08-26
product_3,store_1317,2024-09-13,2024-12-22
product_3,store_1318,2024-06-01,2024-12-31
product_3,store_1319,2024-06-01,2024-06-16
product_3,store_1319,2024-06-18,2024-07-05
product_3,store_1319,2024-07-08,2024-07-18
product_3,store_1319,2024-07-23,2024-08-14
product_3,store_1319,2024-08-16,2024-09-04
product_3,store_1319,2024-09-06,2024-09-16
product_3,store_1319,2024-09-18,2024-10-16
product_3,store_1319,2024-10-18,2024-12-17
product_3,store_132,2024-07-12,2024-08-01
product_3,store_132,2024-08-26,2024-09-16
product_3,store_132,2024-10-18,2024-11-05
product_3,store_132,2024-12-20,2024-12-30
product_3,store_1320,2024-06-01,2024-06-23
product_3,store_1320,2024-06-25,2024-07-09
product_3,store_1320,2024-07-20,2024-08-16
product_3,store_1320,2024-08-23,2024-09-29
product_3,store_1320,2024-10-01,2024-10-21
product_3,store_1320,2024-10-23,2024-11-04
product_3,store_1320,2024-11-06,2024-11-17
product_3,store_1320,2024-11-26,2024-12-31
product_3,store_1321,2024-08-03,2024-08-15
product_3,store_1321,2024-08-18,2024-09-04
product_3,store_1321,2024-09-06,2024-10-19
product_3,store_1321,2024-11-20,2024-12-08
product_3,store_1321,2024-12-15,2024-12-31
product_3,store_1322,2024-06-01,2024-06-22
product_3,store_1322,2024-08-08,2024-09-11
product_3,store_1322,2024-09-13,2024-10-13
product_3,store_1322,2024-10-30,2024-12-31
product_3,store_1323,2024-06-20,2024-07-15
product_3,store_1323,2024-07-29,2024-08-16
product_3,store_1323,2024-11-15,2024-11-25
product_3,store_1323,2024-12-20,2024-12-31
product_3,store_1324,2024-06-01,2024-06-13
product_3,store_1324,2024-06-18,2024-07-02
product_3,store_1324,2024-07-04,2024-07-20
product_3,store_1324,2024-07-22,2024-09-08
product_3,store_1324,2024-10-11,2024-10-21
product_3,store_1324,2024-10-31,2024-11-16
product_3,store_1324,2024-11-24,2024-12-19
product_3,store_1325,2024-06-18,2024-07-01
product_3,store_1325,2024-07-28,2024-08-08
product_3,store_1325,2024-08-18,2024-09-05
product_3,store_1325,2024-09-07,2024-09-18
product_3,store_1325,2024-09-22,2024-10-17
product_3,store_1325,2024-10-30,2024-11-15
product_3,store_1325,2024-11-17,2024-12-09
product_3,store_1326,2024-06-11,2024-06-25
product_3,store_1326,2024-06-27,2024-07-20
product_3,store_1326,2024-08-05,2024-08-17
product_3,store_1326,2024-08-19,2024-09-02
product_3,store_1326,2024-09-04,2024-09-19
product_3,store_1326,2024-09-28,2024-10-18
product_3,store_1326,2024-10-20,2024-11-04
product_3,store_1326,2024-11-11,2024-11-24
product_3,store_1326,2024-11-26,2024-12-07
product_3,store_1326,2024-12-14,2024-12-31
product_3,store_1327,2024-06-01,2024-06-13
product_3,store_1327,2024-07-09,2024-08-07
product_3,store_1327,2024-08-30,2024-09-09
product_3,store_1327,2024-11-23,2024-12-04
product_3,store_1327,2024-12-18,2024-12-31
product_3,store_1328,2024-06-11,2024-07-24
product_3,store_1328,2024-07-26,2024-08-13
product_3,store_1328,2024-08-15,2024-11-24
product_3,store_1328,2024-11-26,2024-12-31
product_3,store_1329,2024-06-24,2024-07-08
product_3,store_1329,2024-07-28,2024-09-10
product_3,store_1329,2024-09-12,2024-09-27
product_3,store_1329,2024-10-12,2024-10-22
product_3,store_1329,2024-11-26,2024-12-08
product_3,store_1329,2024-12-12,2024-12-23
product_3,store_133,2024-06-20,2024-07-01
product_3,store_133,2024-07-03,2024-07-17
product_3,store_133,2024-08-10,2024-09-09
product_3,store_133,2024-09-11,2024-09-21
product_3,store_133,2024-09-23,2024-10-05
product_3,store_133,2024-10-20,2024-11-05
product_3,store_133,2024-11-07,2024-11-17
product_3,store_133,2024-11-24,2024-12-10
product_3,store_1330,2024-06-08,2024-06-28
product_3,store_1330,2024-08-07,2024-08-22
product_3,store_1330,2024-10-15,2024-10-29
product_3,store_1330,2024-11-06,2024-11-28
product_3,store_1330,2024-12-10,2024-12-31
product_3,store_1331,2024-06-15,2024-07-15
product_3,store_1331,2024-07-17,2024-12-31
product_3,store_1332,2024-06-01,2024-06-11
product_3,store_1332,2024-06-20,2024-08-13
product_3,store_1332,2024-09-10,2024-09-27
product_3,store_1332,2024-10-29,2024-12-01
product_3,store_1332,2024-12-09,2024-12-20
product_3,store_1333,2024-06-01,2024-06-18
product_3,store_1333,2024-06-20,2024-08-04
product_3,store_1333,2024-08-06,2024-08-16
product_3,store_1333,2024-08-24,2024-10-06
product_3,store_1333,2024-10-18,2024-11-24
product_3,store_1333,2024-11-26,2024-12-06
product_3,store_1333,2024-12-12,2024-12-23
product_3,store_1334,2024-06-06,2024-07-01
product_3,store_1334,2024-07-05,2024-07-17
product_3,store_1334,2024-07-19,2024-07-31
product_3,store_1334,2024-08-27,2024-09-13
product_3,store_1334,2024-09-15,2024-09-30
product_3,store_1334,2024-10-14,2024-11-09
product_3,store_1334,2024-11-11,2024-11-23
product_3,store_1334,2024-11-25,2024-12-31
product_3,store_1335,2024-06-01,2024-06-22
product_3,store_1335,2024-07-08,2024-12-31
product_3,store_1336,2024-06-12,2024-06-23
product_3,store_1336,2024-06-25,2024-07-05
product_3,store_1336,2024-08-19,2024-09-04
product_3,store_1336,2024-09-18,2024-10-01
product_3,store_1336,2024-10-10,2024-11-01
product_3,store_1336,2024-11-18,2024-12-11
product_3,store_1336,2024-12-21,2024-12-31
product_3,store_1337,2024-06-10,2024-06-27
product_3,store_1337,2024-06-29,2024-07-11
product_3,store_1337,2024-07-13,2024-08-15
product_3,store_1337,2024-08-23,2024-09-06
product_3,store_1337,2024-10-26,2024-11-07
product_3,store_1338,2024-06-05,2024-08-18
product_3,store_1338,2024-08-20,2024-10-14
product_3,store_1338,2024-11-02,2024-12-04
product_3,store_1338,2024-12-06,2024-12-31
product_3,store_1339,2024-06-11,2024-06-21
product_3,store_1339,2024-06-29,2024-07-15
product_3,store_1339,2024-07-20,2024-08-21
product_3,store_1339,2024-09-10,2024-09-22
product_3,store_1339,2024-10-27,2024-11-08
product_3,store_1339,2024-11-24,2024-12-31
product_3,store_134,2024-06-17,2024-06-27
product_3,store_134,2024-08-27,2024-09-16
product_3,store_134,2024-09-18,2024-10-24
product_3,store_134,2024-10-26,2024-11-05
product_3,store_1340,2024-06-01,2024-06-20
product_3,store_1340,2024-06-22,2024-07-05
product_3,store_1340,2024-07-09,2024-07-27
product_3,store_1340,2024-08-13,2024-08-23
product_3,store_1340,2024-08-25,2024-09-24
product_3,store_1340,2024-09-26,2024-10-27
product_3,store_1340,2024-11-11,2024-12-02
product_3,store_1340,2024-12-16,2024-12-31
product_3,store_1341,2024-06-17,2024-07-15
product_3,store_1341,2024-07-30,2024-08-15
product_3,store_1341,2024-08-28,2024-09-12
product_3,store_1341,2024-10-03,2024-11-04
product_3,store_1341,2024-11-06,2024-12-25
product_3,store_1342,2024-06-01,2024-06-26
product_3,store_1342,2024-08-02,2024-08-17
product_3,store_1342,2024-08-19,2024-09-12
product_3,store_1342,2024-09-14,2024-09-27
product_3,store_1342,2024-09-29,2024-10-25
product_3,store_1342,2024-10-27,2024-12-12
product_3,store_1342,2024-12-14,2024-12-31
product_3,store_1343,2024-06-18,2024-07-11
product_3,store_1343,2024-08-07,2024-08-17
product_3,store_1343,2024-08-20,2024-09-01
product_3,store_1343,2024-10-06,2024-10-17
product_3,store_1343,2024-10-31,2024-11-14
product_3,store_1344,2024-06-10,2024-06-25
product_3,store_1344,2024-07-03,2024-08-17
product_3,store_1344,2024-08-27,2024-09-06
product_3,store_1344,2024-09-20,2024-09-30
product_3,store_1344,2024-10-06,2024-10-20
product_3,store_1344,2024-10-27,2024-11-11
product_3,store_1344,2024-11-22,2024-12-02
product_3,store_1344,2024-12-13,2024-12-25
product_3,store_1345,2024-06-15,2024-07-13
product_3,store_1345,2024-07-15,2024-08-02
product_3,store_1345,2024-08-26,2024-10-21
product_3,store_1345,2024-10-23,2024-11-08
product_3,store_1345,2024-11-10,2024-11-25
product_3,store_1345,2024-11-27,2024-12-09
product_3,store_1345,2024-12-11,2024-12-31
product_3,store_1346,2024-06-01,2024-06-20
product_3,store_1346,2024-07-19,2024-08-15
product_3,store_1346,2024-09-02,2024-09-21
product_3,store_1347,2024-06-01,2024-08-21
product_3,store_1347,2024-09-03,2024-12-31
product_3,store_1348,2024-06-08,2024-06-19
product_3,store_1348,2024-06-26,2024-07-07
product_3,store_1348,2024-07-14,2024-08-12
product_3,store_1348,2024-08-14,2024-08-28
product_3,store_1348,2024-08-30,2024-09-18
product_3,store_1348,2024-09-20,2024-10-02
product_3,store_1348,2024-10-13,2024-10-31
product_3,store_1348,2024-11-11,2024-11-22
product_3,store_1348,2024-11-24,2024-12-09
product_3,store_1348,2024-12-11,2024-12-31
product_3,store_1349,2024-06-17,2024-07-10
product_3,store_1349,2024-07-15,2024-09-27
product_3,store_1349,2024-09-29,2024-11-09
product_3,store_1349,2024-11-11,2024-11-25
product_3,store_1349,2024-12-01,2024-12-11
product_3,store_1349,2024-12-13,2024-12-25
product_3,store_135,2024-07-01,2024-07-12
product_3,store_135,2024-07-24,2024-08-03
product_3,store_135,2024-08-05,2024-08-15
product_3,store_135,2024-08-17,2024-09-07
product_3,store_135,2024-09-30,2024-10-14
product_3,store_135,2024-11-13,2024-12-02
product_3,store_135,2024-12-19,2024-12-31
product_3,store_1350,2024-06-01,2024-06-29
product_3,store_1350,2024-07-01,2024-07-12
product_3,store_1350,2024-08-03,2024-08-22
product_3,store_1350,2024-08-26,2024-10-27
product_3,store_1350,2024-10-29,2024-12-04
product_3,store_1350,2024-12-06,2024-12-31
product_3,store_1351,2024-06-03,2024-07-08
product_3,store_1351,2024-07-23,2024-10-23
product_3,store_1351,2024-10-25,2024-11-22
product_3,store_1351,2024-11-24,2024-12-14
product_3,store_1351,2024-12-17,2024-12-31
product_3,store_1352,2024-06-01,2024-06-22
product_3,store_1352,2024-07-08,2024-08-14
product_3,store_1352,2024-08-16,2024-09-01
product_3,store_1352,2024-09-18,2024-10-09
product_3,store_1352,2024-10-23,2024-11-15
product_3,store_1352,2024-11-22,2024-12-12
product_3,store_1352,2024-12-17,2024-12-31
product_3,store_1353,2024-06-19,2024-07-04
product_3,store_1353,2024-07-27,2024-08-16
product_3,store_1353,2024-08-18,2024-09-03
product_3,store_1353,2024-09-15,2024-09-26
product_3,store_1353,2024-10-04,2024-10-15
product_3,store_1353,2024-11-15,2024-12-10
product_3,store_1353,2024-12-16,2024-12-31
product_3,store_1354,2024-06-01,2024-06-18
product_3,store_1354,2024-06-20,2024-08-17
product_3,store_1354,2024-08-28,2024-09-07
product_3,store_1354,2024-09-09,2024-10-09
product_3,store_1354,2024-10-11,2024-10-28
